_id,X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
1,-71.0726875943016,42.3523196714712,1,450001,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,ARLI,NEWBURY ST A-B,1,,-71.072687,42.352311,,,,1,1,MULTI-SPACE STALL,NO,DISTRICT 0,,887,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
2,-71.0718085951053,42.352439671502,2,450002,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ARLI,NEWBURY ST A-B,1,,-71.071808,42.352431,,,,2,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
3,-71.0729815950128,42.3522416711927,3,450003,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,ARLI,NEWBURY ST A-B,1,,-71.072981,42.352233,,,,3,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
4,-71.0721515946434,42.3523476716922,4,450004,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ARLI,NEWBURY ST A-B,1,,-71.072151,42.352339,,,,4,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
5,-71.0733125950838,42.3521566717473,5,450005,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,ARLI,NEWBURY ST A-B,1,,-71.073312,42.352148,,,,5,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
6,-71.0727295944984,42.3521896715239,6,450006,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ARLI,NEWBURY ST A-B,1,,-71.072729,42.352181,,,,6,1,MULTI-SPACE STALL,NO,DISTRICT 0,,888,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
7,-71.0739825952666,42.3520316709899,7,450007,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BERK,NEWBURY ST B-C,1,,-71.073982,42.352023,,,,7,1,MULTI-SPACE STALL,NO,DISTRICT 0,,889,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
8,-71.0738775946905,42.3518236711794,8,450008,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,BERK,NEWBURY ST B-C,1,,-71.073877,42.351815,,,,8,1,MULTI-SPACE STALL,NO,DISTRICT 0,,890,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
9,-71.0744005952315,42.3519146711367,9,450009,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BERK,NEWBURY ST B-C,1,,-71.0744,42.351906,,,,9,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
10,-71.0743255957437,42.3517146711186,10,450010,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,BERK,NEWBURY ST B-C,1,,-71.074325,42.351706,,,,10,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
11,-71.0749725956341,42.3517696710268,11,450011,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,BERK,NEWBURY ST B-C,1,,-71.074972,42.351761,,,,11,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
12,-71.0752415956442,42.3514666708103,12,450012,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,BERK,NEWBURY ST B-C,1,,-71.075241,42.351458,,,,12,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
13,-71.0763275963107,42.3513936716012,13,450013,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,CLAR,NEWBURY ST C-D,1,,-71.076327,42.351385,,,,13,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
14,-71.0760325954305,42.3512926709181,14,450014,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,CLAR,NEWBURY ST C-D,1,,-71.076032,42.351284,,,,14,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
15,-71.0768295964807,42.3512536710494,15,450015,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,CLAR,NEWBURY ST C-D,1,,-71.076829,42.351245,,,,15,1,MULTI-SPACE STALL,NO,DISTRICT 0,,891,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
16,-71.0767575955191,42.3510826712273,16,450016,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,CLAR,NEWBURY ST C-D,1,,-71.076757,42.351074,,,,16,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
17,-71.0772715967393,42.3511396714419,17,450017,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,CLAR,NEWBURY ST C-D,1,,-71.077271,42.351131,,,,17,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
18,-71.0771505961516,42.3509766708719,18,450018,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,CLAR,NEWBURY ST C-D,1,,-71.07715,42.350968,,,,18,1,MULTI-SPACE STALL,NO,DISTRICT 0,,892,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
19,-71.0787065969304,42.3506946705847,19,450019,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,DART,NEWBURY ST D-E,1,,-71.078706,42.350686,,,,19,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
20,-71.0781875963618,42.3507166706969,20,450020,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,DART,NEWBURY ST D-E,1,,-71.078187,42.350708,,,,20,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
21,-71.0793765964517,42.350510671176,21,450021,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,DART,NEWBURY ST D-E,1,,-71.079376,42.350502,,,,21,1,MULTI-SPACE STALL,NO,DISTRICT 0,,894,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
22,-71.0789435964996,42.3505136707904,22,450022,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,DART,NEWBURY ST D-E,1,,-71.078943,42.350505,,,,22,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
23,-71.0792735973512,42.3504226708235,23,450024,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,DART,NEWBURY ST D-E,1,,-71.079273,42.350414,,,,24,1,MULTI-SPACE STALL,NO,DISTRICT 0,,893,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
24,-71.0808335977767,42.3501176711025,24,450025,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,EXET,NEWBURY ST E-F,1,,-71.080833,42.350109,,,,25,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
25,-71.0811975979625,42.3500166711801,25,450027,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,EXET,NEWBURY ST E-F,1,,-71.081197,42.350008,,,,27,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
26,-71.0804505974694,42.3501096707103,26,450028,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,EXET,NEWBURY ST E-F,1,,-71.08045,42.350101,,,,28,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
27,-71.0816815971823,42.3498996709912,27,450029,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,EXET,NEWBURY ST E-F,1,,-71.081681,42.349891,,,,29,1,MULTI-SPACE STALL,NO,DISTRICT 0,,895,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
28,-71.0809725971617,42.3499566708471,28,450030,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,EXET,NEWBURY ST E-F,1,,-71.080972,42.349948,,,,30,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
29,-71.0828045973824,42.3495836702693,29,450031,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,FAIR,NEWBURY ST F-G,1,,-71.082804,42.349575,,,,31,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
30,-71.0816995973176,42.3497596709544,30,450032,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,EXET,NEWBURY ST E-F,1,,-71.081699,42.349751,,,,32,1,MULTI-SPACE STALL,NO,DISTRICT 0,,897,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
31,-71.0834565982771,42.3494016705028,31,450033,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,FAIR,NEWBURY ST F-G,1,,-71.083456,42.349393,,,,33,1,MULTI-SPACE STALL,NO,DISTRICT 0,,899,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
32,-71.0819615979812,42.3494166710399,32,450034,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,BOYL,FAIRFIELD ST B-N,1,,-71.081961,42.349408,,,,34,1,MULTI-SPACE STALL,NO,DISTRICT 0,,900,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
33,-71.0860165985326,42.3487156700741,33,450035,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HERE,NEWBURY ST H-M,1,,-71.086016,42.348707,,,,35,1,MULTI-SPACE STALL,NO,DISTRICT 0,,16,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
34,-71.0826915982614,42.3494946706781,34,450036,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,FAIR,NEWBURY ST F-G,1,,-71.082691,42.349486,,,,36,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
35,-71.0865155992751,42.3485806707469,35,450037,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HERE,NEWBURY ST H-M,1,,-71.086515,42.348572,,,,37,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
36,-71.0832515978353,42.3493446703152,36,450038,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,FAIR,NEWBURY ST F-G,1,,-71.083251,42.349336,,,,38,1,MULTI-SPACE STALL,NO,DISTRICT 0,,901,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
37,-71.0872555989904,42.3483856703747,37,450039,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HERE,NEWBURY ST H-M,1,,-71.087255,42.348377,,,,39,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
38,-71.0834085980603,42.3493016705159,38,450040,Parkeon,08:00AM-08:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 08:00PM-24:00AM MON-FRI",,,,S,FAIR,NEWBURY ST F-G,1,,-71.083408,42.349293,,,,40,1,MULTI-SPACE STALL,NO,DISTRICT 0,,902,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
39,-71.0864145990944,42.3477396703527,39,450041,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,MASS,BOYLSTON ST M-H,1,,-71.086414,42.347731,,,,41,1,MULTI-SPACE STALL,NO,DISTRICT 0,,903,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
40,-71.0838075987119,42.3486906705594,40,450042,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,NEWB,GLOUCESTER ST N-B,1,,-71.083807,42.348682,,,,42,1,MULTI-SPACE STALL,NO,DISTRICT 0,,904,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
41,-71.0856075993257,42.3485206702371,41,450043,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,BOYL,HEREFORD ST B-N,1,,-71.085607,42.348512,,,,43,1,MULTI-SPACE STALL,NO,DISTRICT 0,,905,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
42,-71.0846245982482,42.348972670029,42,450044,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,GLOU,NEWBURY ST G-H,1,,-71.084624,42.348964,,,,44,1,MULTI-SPACE STALL,NO,DISTRICT 0,,906,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
43,-71.084548598628,42.3482126701831,43,450045,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HERE,BOYLSTON ST H-G,1,,-71.084548,42.348204,,,,45,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
44,-71.0851215992574,42.3488346706467,44,450046,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,GLOU,NEWBURY ST G-H,1,,-71.085121,42.348826,,,,46,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
45,-71.0850835982949,42.3480686700595,45,450047,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,HERE,BOYLSTON ST H-G,1,,-71.085083,42.34806,,,,47,1,MULTI-SPACE STALL,NO,DISTRICT 0,,907,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
46,-71.0852875985063,42.3482556699815,46,450048,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,BOYL,HEREFORD ST B-N,1,,-71.085287,42.348247,,,,48,1,MULTI-SPACE STALL,NO,DISTRICT 0,,908,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
47,-71.0839835977858,42.3487256706634,47,450049,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,NEWB,GLOUCESTER ST N-B,1,,-71.083983,42.348717,,,,49,1,MULTI-SPACE STALL,NO,DISTRICT 0,,14,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
48,-71.0859685985987,42.3486076702658,48,450050,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,HERE,NEWBURY ST H-M,1,,-71.085968,42.348599,,,,50,1,MULTI-SPACE STALL,NO,DISTRICT 0,,909,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
49,-71.083045597426,42.3484596708318,49,450051,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,GLOU,BOYLSTON ST G-F,1,,-71.083045,42.348451,,,,51,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
50,-71.0859735992726,42.3476596697246,50,450052,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,ST C,BOYLSTON ST ST C-D,1,,-71.085973,42.347651,,,,52,1,MULTI-SPACE STALL,NO,DISTRICT 0,,911,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
51,-71.0824425973962,42.348784670261,51,450053,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,GLOU,BOYLSTON ST G-F,1,,-71.082442,42.348776,,,,53,1,MULTI-SPACE STALL,NO,DISTRICT 0,,910,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
52,-71.0842655978242,42.3481676699104,52,450054,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,HERE,BOYLSTON ST H-G,1,,-71.084265,42.348159,,,,54,1,MULTI-SPACE STALL,NO,DISTRICT 0,,912,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
53,-71.0818235977757,42.3491396708743,53,450055,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,BOYL,FAIRFIELD ST B-N,1,,-71.081823,42.349131,,,,55,1,MULTI-SPACE STALL,NO,DISTRICT 0,,913,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
54,-71.0837495982111,42.3483066699759,54,450056,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,S,HERE,BOYLSTON ST H-G,1,,-71.083749,42.348298,,,,56,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
55,-71.0803875973594,42.349165670773,55,450057,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,FAIR,BOYLSTON ST F-E,1,,-71.080387,42.349157,,,,57,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
56,-71.0792855966681,42.3492666703386,56,450058,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,BOYL,EXETER ST B-B,1,,-71.079285,42.349258,,,,58,1,MULTI-SPACE STALL,NO,DISTRICT 0,,,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
57,-71.0801425972015,42.349255670799,57,450059,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,FAIR,BOYLSTON ST F-E,1,,-71.080142,42.349247,,,,59,1,MULTI-SPACE STALL,NO,DISTRICT 0,,914,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
58,-71.0793025962919,42.3489146708213,58,450060,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,BOYL,EXETER ST B-B,1,,-71.079302,42.348906,,,,60,1,MULTI-SPACE STALL,NO,DISTRICT 0,,977,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
59,-71.0797335970514,42.3497896709528,59,450061,Parkeon,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,NEWB,EXETER ST N-B,1,,-71.079733,42.349781,,,,61,1,MULTI-SPACE STALL,NO,DISTRICT 0,,12,0MS,MS,0.25,,,,,,,,,1/1/2017 12:00:00 AM,,ACTIVE,ACTIVE
